fecha_venta,var1(t-4 day),var1(t-3 day),var1(t-2 day),var1(t-1 day),var1(t-2 week),var1(t-1 week),var1(t),articulo
2022-05-27,66.0,66.0,99.0,33.0,66.0,33.0,66.0,6523
2022-05-28,66.0,99.0,33.0,66.0,33.0,66.0,33.0,6523
2022-05-29,99.0,33.0,66.0,33.0,165.0,33.0,99.0,6523
2022-05-31,33.0,66.0,33.0,99.0,66.0,66.0,33.0,6523
2022-06-01,66.0,33.0,99.0,33.0,99.0,66.0,99.0,6523
2022-06-02,33.0,99.0,33.0,99.0,165.0,99.0,66.0,6523
2022-06-04,99.0,33.0,99.0,66.0,99.0,33.0,66.0,6523
2022-06-05,33.0,99.0,66.0,66.0,33.0,66.0,66.0,6523
2022-06-06,99.0,66.0,66.0,66.0,66.0,33.0,66.0,6523
2022-06-07,66.0,66.0,66.0,66.0,33.0,99.0,99.0,6523
2022-06-08,66.0,66.0,66.0,99.0,66.0,33.0,33.0,6523
2022-06-09,66.0,66.0,99.0,33.0,66.0,99.0,99.0,6523
2022-06-11,66.0,99.0,33.0,99.0,99.0,66.0,33.0,6523
2022-06-12,99.0,33.0,99.0,33.0,33.0,66.0,66.0,6523
2022-06-13,33.0,99.0,33.0,66.0,66.0,66.0,33.0,6523
2022-06-15,99.0,33.0,66.0,33.0,33.0,66.0,132.0,6523
2022-06-17,33.0,66.0,33.0,132.0,99.0,99.0,33.0,6523
2022-06-18,66.0,33.0,132.0,33.0,33.0,33.0,132.0,6523
2022-06-19,33.0,132.0,33.0,132.0,99.0,99.0,99.0,6523
2022-06-20,132.0,33.0,132.0,99.0,66.0,33.0,66.0,6523
2022-06-23,33.0,132.0,99.0,66.0,66.0,66.0,66.0,6523
2022-06-24,132.0,99.0,66.0,66.0,66.0,33.0,99.0,6523
2022-06-25,99.0,66.0,66.0,99.0,66.0,132.0,132.0,6523
2022-06-26,66.0,66.0,99.0,132.0,99.0,33.0,66.0,6523
2022-06-27,66.0,99.0,132.0,66.0,33.0,132.0,33.0,6523
2022-06-28,99.0,132.0,66.0,33.0,99.0,99.0,33.0,6523
2022-06-29,132.0,66.0,33.0,33.0,33.0,66.0,33.0,6523
2022-06-30,66.0,33.0,33.0,33.0,66.0,66.0,33.0,6523
2022-07-01,33.0,33.0,33.0,33.0,33.0,99.0,99.0,6523
2022-07-02,33.0,33.0,33.0,99.0,132.0,132.0,66.0,6523
2022-07-03,33.0,33.0,99.0,66.0,33.0,66.0,165.0,6523
2022-07-04,33.0,99.0,66.0,165.0,132.0,33.0,33.0,6523
2022-07-06,99.0,66.0,165.0,33.0,99.0,33.0,66.0,6523
2022-07-07,66.0,165.0,33.0,66.0,66.0,33.0,99.0,6523
2022-07-08,165.0,33.0,66.0,99.0,66.0,33.0,66.0,6523
2022-07-09,33.0,66.0,99.0,66.0,99.0,99.0,165.0,6523
2022-07-10,66.0,99.0,66.0,165.0,132.0,66.0,33.0,6523
2022-07-11,99.0,66.0,165.0,33.0,66.0,165.0,99.0,6523
2022-07-12,66.0,165.0,33.0,99.0,33.0,33.0,99.0,6523
2022-07-13,165.0,33.0,99.0,99.0,33.0,66.0,33.0,6523
2022-07-15,33.0,99.0,99.0,33.0,33.0,99.0,33.0,6523
2022-07-16,99.0,99.0,33.0,33.0,33.0,66.0,132.0,6523
2022-07-17,99.0,33.0,33.0,132.0,99.0,165.0,99.0,6523
2022-07-18,33.0,33.0,132.0,99.0,66.0,33.0,132.0,6523
2022-07-19,33.0,132.0,99.0,132.0,165.0,99.0,99.0,6523
2022-07-20,132.0,99.0,132.0,99.0,33.0,99.0,132.0,6523
2022-07-21,99.0,132.0,99.0,132.0,66.0,33.0,99.0,6523
2022-07-22,132.0,99.0,132.0,99.0,99.0,33.0,66.0,6523
2022-07-23,99.0,132.0,99.0,66.0,66.0,132.0,99.0,6523
2022-07-24,132.0,99.0,66.0,99.0,165.0,99.0,165.0,6523
2022-07-25,99.0,66.0,99.0,165.0,33.0,132.0,132.0,6523
2022-07-26,66.0,99.0,165.0,132.0,99.0,99.0,33.0,6523
2022-07-27,99.0,165.0,132.0,33.0,99.0,132.0,33.0,6523
2022-07-28,165.0,132.0,33.0,33.0,33.0,99.0,165.0,6523
2022-07-29,132.0,33.0,33.0,165.0,33.0,66.0,33.0,6523
2022-07-30,33.0,33.0,165.0,33.0,132.0,99.0,66.0,6523
2022-07-31,33.0,165.0,33.0,66.0,99.0,165.0,165.0,6523
2022-08-01,165.0,33.0,66.0,165.0,132.0,132.0,198.0,6523
2022-08-02,33.0,66.0,165.0,198.0,99.0,33.0,33.0,6523
2022-08-03,66.0,165.0,198.0,33.0,132.0,33.0,66.0,6523
2022-08-04,165.0,198.0,33.0,66.0,99.0,165.0,165.0,6523
2022-08-05,198.0,33.0,66.0,165.0,66.0,33.0,66.0,6523
2022-08-06,33.0,66.0,165.0,66.0,99.0,66.0,66.0,6523
2022-08-07,66.0,165.0,66.0,66.0,165.0,165.0,33.0,6523
2022-08-08,165.0,66.0,66.0,33.0,132.0,198.0,99.0,6523
2022-08-09,66.0,66.0,33.0,99.0,33.0,33.0,66.0,6523
2022-08-10,66.0,33.0,99.0,66.0,33.0,66.0,165.0,6523
2022-08-11,33.0,99.0,66.0,165.0,165.0,165.0,66.0,6523
2022-08-12,99.0,66.0,165.0,66.0,33.0,66.0,99.0,6523
2022-08-13,66.0,165.0,66.0,99.0,66.0,66.0,99.0,6523
2022-08-15,165.0,66.0,99.0,99.0,165.0,33.0,165.0,6523
2022-08-16,66.0,99.0,99.0,165.0,198.0,99.0,33.0,6523
2022-08-17,99.0,99.0,165.0,33.0,33.0,66.0,132.0,6523
2022-08-18,99.0,165.0,33.0,132.0,66.0,165.0,132.0,6523
2022-08-19,165.0,33.0,132.0,132.0,165.0,66.0,33.0,6523
2022-08-20,33.0,132.0,132.0,33.0,66.0,99.0,132.0,6523
2022-08-21,132.0,132.0,33.0,132.0,66.0,99.0,132.0,6523
2022-08-22,132.0,33.0,132.0,132.0,33.0,165.0,99.0,6523
2022-08-24,33.0,132.0,132.0,99.0,99.0,33.0,33.0,6523
2022-08-25,132.0,132.0,99.0,33.0,66.0,132.0,66.0,6523
2022-08-26,132.0,99.0,33.0,66.0,165.0,132.0,99.0,6523
2022-08-27,99.0,33.0,66.0,99.0,66.0,33.0,99.0,6523
2022-08-28,33.0,66.0,99.0,99.0,99.0,132.0,132.0,6523
2022-08-29,66.0,99.0,99.0,132.0,99.0,132.0,165.0,6523
2022-08-30,99.0,99.0,132.0,165.0,165.0,99.0,66.0,6523
2022-08-31,99.0,132.0,165.0,66.0,33.0,33.0,165.0,6523
2022-09-01,132.0,165.0,66.0,165.0,132.0,66.0,66.0,6523
2022-09-02,165.0,66.0,165.0,66.0,132.0,99.0,66.0,6523
2022-09-03,66.0,165.0,66.0,66.0,33.0,99.0,66.0,6523
2022-09-04,165.0,66.0,66.0,66.0,132.0,132.0,165.0,6523
2022-09-05,66.0,66.0,66.0,165.0,132.0,165.0,132.0,6523
2022-09-06,66.0,66.0,165.0,132.0,99.0,66.0,99.0,6523
2022-09-07,66.0,165.0,132.0,99.0,33.0,165.0,33.0,6523
2022-09-08,165.0,132.0,99.0,33.0,66.0,66.0,132.0,6523
2022-09-09,132.0,99.0,33.0,132.0,99.0,66.0,33.0,6523
2022-09-10,99.0,33.0,132.0,33.0,99.0,66.0,132.0,6523
2022-09-11,33.0,132.0,33.0,132.0,132.0,165.0,330.0,6523
2022-09-12,132.0,33.0,132.0,330.0,165.0,132.0,198.0,6523
2022-09-13,33.0,132.0,330.0,198.0,66.0,99.0,132.0,6523
2022-09-15,132.0,330.0,198.0,132.0,165.0,33.0,99.0,6523
2022-09-16,330.0,198.0,132.0,99.0,66.0,132.0,66.0,6523
2022-09-17,198.0,132.0,99.0,66.0,66.0,33.0,132.0,6523
2022-09-18,132.0,99.0,66.0,132.0,66.0,132.0,264.0,6523
2022-09-19,99.0,66.0,132.0,264.0,165.0,330.0,33.0,6523
2022-09-20,66.0,132.0,264.0,33.0,132.0,198.0,33.0,6523
2022-09-22,132.0,264.0,33.0,33.0,99.0,132.0,99.0,6523
2022-09-23,264.0,33.0,33.0,99.0,33.0,99.0,33.0,6523
2022-09-24,33.0,33.0,99.0,33.0,132.0,66.0,132.0,6523
2022-09-25,33.0,99.0,33.0,132.0,33.0,132.0,99.0,6523
2022-09-26,99.0,33.0,132.0,99.0,132.0,264.0,66.0,6523
2022-09-27,33.0,132.0,99.0,66.0,330.0,33.0,132.0,6523
2022-09-28,132.0,99.0,66.0,132.0,198.0,33.0,33.0,6523
2022-09-29,99.0,66.0,132.0,33.0,132.0,99.0,33.0,6523
2022-09-30,66.0,132.0,33.0,33.0,99.0,33.0,132.0,6523
2022-10-01,132.0,33.0,33.0,132.0,66.0,132.0,198.0,6523
2022-10-02,33.0,33.0,132.0,198.0,132.0,99.0,264.0,6523
2022-10-03,33.0,132.0,198.0,264.0,264.0,66.0,132.0,6523
2022-10-04,132.0,198.0,264.0,132.0,33.0,132.0,165.0,6523
2022-10-05,198.0,264.0,132.0,165.0,33.0,33.0,66.0,6523
2022-10-06,264.0,132.0,165.0,66.0,99.0,33.0,99.0,6523
2022-10-07,132.0,165.0,66.0,99.0,33.0,132.0,66.0,6523
2022-10-08,165.0,66.0,99.0,66.0,132.0,198.0,33.0,6523
2022-10-09,66.0,99.0,66.0,33.0,99.0,264.0,165.0,6523
2022-10-11,99.0,66.0,33.0,165.0,66.0,132.0,99.0,6523
2022-10-12,66.0,33.0,165.0,99.0,132.0,165.0,231.0,6523
2022-10-13,33.0,165.0,99.0,231.0,33.0,66.0,33.0,6523
2022-10-14,165.0,99.0,231.0,33.0,33.0,99.0,132.0,6523
2022-10-15,99.0,231.0,33.0,132.0,132.0,66.0,99.0,6523
2022-10-16,231.0,33.0,132.0,99.0,198.0,33.0,330.0,6523
2022-10-17,33.0,132.0,99.0,330.0,264.0,165.0,148.5,6523
2022-10-18,132.0,99.0,330.0,148.5,132.0,99.0,99.0,6523
2022-10-19,99.0,330.0,148.5,99.0,165.0,231.0,66.0,6523
2022-10-20,330.0,148.5,99.0,66.0,66.0,33.0,99.0,6523
2022-10-21,148.5,99.0,66.0,99.0,99.0,132.0,99.0,6523
2022-10-22,99.0,66.0,99.0,99.0,66.0,99.0,165.0,6523
2022-10-23,66.0,99.0,99.0,165.0,33.0,330.0,165.0,6523
2022-10-24,99.0,99.0,165.0,165.0,165.0,148.5,66.0,6523
2022-10-25,99.0,165.0,165.0,66.0,99.0,99.0,99.0,6523
2022-10-26,165.0,165.0,66.0,99.0,231.0,66.0,33.0,6523
2022-10-27,165.0,66.0,99.0,33.0,33.0,99.0,66.0,6523
2022-10-28,66.0,99.0,33.0,66.0,132.0,99.0,66.0,6523
2022-10-29,99.0,33.0,66.0,66.0,99.0,165.0,297.0,6523
2022-10-30,33.0,66.0,66.0,297.0,330.0,165.0,330.0,6523
2022-10-31,66.0,66.0,297.0,330.0,148.5,66.0,99.0,6523
2022-11-01,66.0,297.0,330.0,99.0,99.0,99.0,231.0,6523
2022-11-02,297.0,330.0,99.0,231.0,66.0,33.0,99.0,6523
2022-11-04,330.0,99.0,231.0,99.0,99.0,66.0,66.0,6523
2022-11-05,99.0,231.0,99.0,66.0,99.0,66.0,231.0,6523
2022-11-06,231.0,99.0,66.0,231.0,165.0,297.0,330.0,6523
2022-11-07,99.0,66.0,231.0,330.0,165.0,330.0,165.0,6523
2022-11-08,66.0,231.0,330.0,165.0,66.0,99.0,132.0,6523
2022-11-09,231.0,330.0,165.0,132.0,99.0,231.0,66.0,6523
2022-11-10,330.0,165.0,132.0,66.0,33.0,99.0,66.0,6523
2022-11-11,165.0,132.0,66.0,66.0,66.0,66.0,132.0,6523
2022-11-12,132.0,66.0,66.0,132.0,66.0,231.0,231.0,6523
2022-11-13,66.0,66.0,132.0,231.0,297.0,330.0,363.0,6523
2022-11-14,66.0,132.0,231.0,363.0,330.0,165.0,132.0,6523
2022-11-15,132.0,231.0,363.0,132.0,99.0,132.0,198.0,6523
2022-11-16,231.0,363.0,132.0,198.0,231.0,66.0,33.0,6523
2022-11-17,363.0,132.0,198.0,33.0,99.0,66.0,99.0,6523
2022-11-18,132.0,198.0,33.0,99.0,66.0,132.0,198.0,6523
2022-11-19,198.0,33.0,99.0,198.0,231.0,231.0,198.0,6523
2022-11-20,33.0,99.0,198.0,198.0,330.0,363.0,231.0,6523
2022-11-21,99.0,198.0,198.0,231.0,165.0,132.0,99.0,6523
2022-11-22,198.0,198.0,231.0,99.0,132.0,198.0,33.0,6523
2022-11-23,198.0,231.0,99.0,33.0,66.0,33.0,66.0,6523
2022-11-24,231.0,99.0,33.0,66.0,66.0,99.0,99.0,6523
2022-11-25,99.0,33.0,66.0,99.0,132.0,198.0,99.0,6523
2022-11-26,33.0,66.0,99.0,99.0,231.0,198.0,132.0,6523
2022-11-27,66.0,99.0,99.0,132.0,363.0,231.0,132.0,6523
2022-11-28,99.0,99.0,132.0,132.0,132.0,99.0,33.0,6523
2022-11-29,99.0,132.0,132.0,33.0,198.0,33.0,99.0,6523
2022-11-30,132.0,132.0,33.0,99.0,33.0,66.0,66.0,6523
2022-12-01,132.0,33.0,99.0,66.0,99.0,99.0,66.0,6523
2022-12-02,33.0,99.0,66.0,66.0,198.0,99.0,198.0,6523
2022-12-03,99.0,66.0,66.0,198.0,198.0,132.0,132.0,6523
2022-12-04,66.0,66.0,198.0,132.0,231.0,132.0,99.0,6523
2022-12-05,66.0,198.0,132.0,99.0,99.0,33.0,231.0,6523
2022-12-06,198.0,132.0,99.0,231.0,33.0,99.0,363.0,6523
2022-12-07,132.0,99.0,231.0,363.0,66.0,66.0,33.0,6523
2022-12-08,99.0,231.0,363.0,33.0,99.0,66.0,165.0,6523
2022-12-09,231.0,363.0,33.0,165.0,99.0,198.0,198.0,6523
2022-12-10,363.0,33.0,165.0,198.0,132.0,132.0,198.0,6523
2022-12-11,33.0,165.0,198.0,198.0,132.0,99.0,132.0,6523
2022-12-12,165.0,198.0,198.0,132.0,33.0,231.0,132.0,6523
2022-12-13,198.0,198.0,132.0,132.0,99.0,363.0,132.0,6523
2022-12-14,198.0,132.0,132.0,132.0,66.0,33.0,132.0,6523
2022-12-15,132.0,132.0,132.0,132.0,66.0,165.0,132.0,6523
2022-12-16,132.0,132.0,132.0,132.0,198.0,198.0,231.0,6523
2022-12-17,132.0,132.0,132.0,231.0,132.0,198.0,198.0,6523
2022-12-18,132.0,132.0,231.0,198.0,99.0,132.0,165.0,6523
2022-12-19,132.0,231.0,198.0,165.0,231.0,132.0,66.0,6523
2022-12-20,231.0,198.0,165.0,66.0,363.0,132.0,99.0,6523
2022-12-21,198.0,165.0,66.0,99.0,33.0,132.0,99.0,6523
2022-12-22,165.0,66.0,99.0,99.0,165.0,132.0,99.0,6523
2022-12-23,66.0,99.0,99.0,99.0,198.0,231.0,33.0,6523
2022-12-24,99.0,99.0,99.0,33.0,198.0,198.0,33.0,6523
2022-12-25,99.0,99.0,33.0,33.0,132.0,165.0,132.0,6523
2022-12-26,99.0,33.0,33.0,132.0,132.0,66.0,198.0,6523
2022-12-27,33.0,33.0,132.0,198.0,132.0,99.0,99.0,6523
2022-12-28,33.0,132.0,198.0,99.0,132.0,99.0,99.0,6523
2022-12-29,132.0,198.0,99.0,99.0,132.0,99.0,99.0,6523
2023-01-01,198.0,99.0,99.0,99.0,231.0,33.0,99.0,6523
2023-01-02,99.0,99.0,99.0,99.0,198.0,33.0,99.0,6523
2023-01-03,99.0,99.0,99.0,99.0,165.0,132.0,165.0,6523
2023-01-04,99.0,99.0,99.0,165.0,66.0,198.0,66.0,6523
2023-01-05,99.0,99.0,165.0,66.0,99.0,99.0,99.0,6523
2023-01-06,99.0,165.0,66.0,99.0,99.0,99.0,231.0,6523
2023-01-07,165.0,66.0,99.0,231.0,99.0,99.0,66.0,6523
2023-01-08,66.0,99.0,231.0,66.0,33.0,99.0,198.0,6523
2023-01-09,99.0,231.0,66.0,198.0,33.0,99.0,99.0,6523
2023-01-10,231.0,66.0,198.0,99.0,132.0,165.0,132.0,6523
2023-01-11,66.0,198.0,99.0,132.0,198.0,66.0,198.0,6523
2023-01-12,198.0,99.0,132.0,198.0,99.0,99.0,66.0,6523
2023-01-13,99.0,132.0,198.0,66.0,99.0,231.0,99.0,6523
2023-01-14,132.0,198.0,66.0,99.0,99.0,66.0,326.6999979019165,6523
2023-01-15,198.0,66.0,99.0,326.6999979019165,99.0,198.0,297.0,6523
2023-01-17,66.0,99.0,326.6999979019165,297.0,99.0,99.0,231.0,6523
2023-01-18,99.0,326.6999979019165,297.0,231.0,165.0,132.0,165.0,6523
2023-01-20,326.6999979019165,297.0,231.0,165.0,66.0,198.0,132.0,6523
2023-01-21,297.0,231.0,165.0,132.0,99.0,66.0,264.0,6523
2023-01-22,231.0,165.0,132.0,264.0,231.0,99.0,330.0,6523
2023-01-23,165.0,132.0,264.0,330.0,66.0,326.6999979019165,99.0,6523
2023-01-24,132.0,264.0,330.0,99.0,198.0,297.0,33.0,6523
2023-01-25,264.0,330.0,99.0,33.0,99.0,231.0,66.0,6523
2023-01-26,330.0,99.0,33.0,66.0,132.0,165.0,99.0,6523
2023-01-27,99.0,33.0,66.0,99.0,198.0,132.0,132.0,6523
2023-01-28,33.0,66.0,99.0,132.0,66.0,264.0,264.0,6523
2023-01-29,66.0,99.0,132.0,264.0,99.0,330.0,132.0,6523
2023-01-30,99.0,132.0,264.0,132.0,326.6999979019165,99.0,66.0,6523
2023-01-31,132.0,264.0,132.0,66.0,297.0,33.0,132.0,6523
2023-02-01,264.0,132.0,66.0,132.0,231.0,66.0,33.0,6523
2023-02-03,132.0,66.0,132.0,33.0,165.0,99.0,231.0,6523
2023-02-04,66.0,132.0,33.0,231.0,132.0,132.0,198.0,6523
2023-02-05,132.0,33.0,231.0,198.0,264.0,264.0,231.0,6523
2023-02-06,33.0,231.0,198.0,231.0,330.0,132.0,33.0,6523
2023-02-07,231.0,198.0,231.0,33.0,99.0,66.0,297.0,6523
2023-02-08,198.0,231.0,33.0,297.0,33.0,132.0,33.0,6523
2023-02-09,231.0,33.0,297.0,33.0,66.0,33.0,99.0,6523
2023-02-10,33.0,297.0,33.0,99.0,99.0,231.0,132.0,6523
2023-02-11,297.0,33.0,99.0,132.0,132.0,198.0,264.0,6523
2023-02-12,33.0,99.0,132.0,264.0,264.0,231.0,132.0,6523
2023-02-13,99.0,132.0,264.0,132.0,132.0,33.0,66.0,6523
2023-02-14,132.0,264.0,132.0,66.0,66.0,297.0,66.0,6523
2023-02-15,264.0,132.0,66.0,66.0,132.0,33.0,165.0,6523
2023-02-16,132.0,66.0,66.0,165.0,33.0,99.0,66.0,6523
2023-02-17,66.0,66.0,165.0,66.0,231.0,132.0,66.0,6523
2023-02-18,66.0,165.0,66.0,66.0,198.0,264.0,231.0,6523
2023-02-19,165.0,66.0,66.0,231.0,231.0,132.0,330.0,6523
2023-02-20,66.0,66.0,231.0,330.0,33.0,66.0,66.0,6523
2023-02-21,66.0,231.0,330.0,66.0,297.0,66.0,132.0,6523
2023-02-22,231.0,330.0,66.0,132.0,33.0,165.0,99.0,6523
2023-02-23,330.0,66.0,132.0,99.0,99.0,66.0,132.0,6523
2023-02-25,66.0,132.0,99.0,132.0,132.0,66.0,99.0,6523
2023-02-26,132.0,99.0,132.0,99.0,264.0,231.0,132.0,6523
2023-02-27,99.0,132.0,99.0,132.0,132.0,330.0,99.0,6523
2023-02-28,132.0,99.0,132.0,99.0,66.0,66.0,264.0,6523
2023-03-01,99.0,132.0,99.0,264.0,66.0,132.0,99.0,6523
2023-03-02,132.0,99.0,264.0,99.0,165.0,99.0,66.0,6523
2023-03-03,99.0,264.0,99.0,66.0,66.0,132.0,99.0,6523
2023-03-04,264.0,99.0,66.0,99.0,66.0,99.0,99.0,6523
2023-03-05,99.0,66.0,99.0,99.0,231.0,132.0,165.0,6523
2023-03-06,66.0,99.0,99.0,165.0,330.0,99.0,33.0,6523
2023-03-07,99.0,99.0,165.0,33.0,66.0,264.0,297.0,6523
2023-03-08,99.0,165.0,33.0,297.0,132.0,99.0,66.0,6523
2023-03-09,165.0,33.0,297.0,66.0,99.0,66.0,99.0,6523
2023-03-10,33.0,297.0,66.0,99.0,132.0,99.0,165.0,6523
2023-03-11,297.0,66.0,99.0,165.0,99.0,99.0,66.0,6523
2023-03-12,66.0,99.0,165.0,66.0,132.0,165.0,462.0,6523
2023-03-13,99.0,165.0,66.0,462.0,99.0,33.0,33.0,6523
2023-03-14,165.0,66.0,462.0,33.0,264.0,297.0,132.0,6523
2023-03-15,66.0,462.0,33.0,132.0,99.0,66.0,99.0,6523
2023-03-16,462.0,33.0,132.0,99.0,66.0,99.0,33.0,6523
2023-03-17,33.0,132.0,99.0,33.0,99.0,165.0,231.0,6523
2023-03-18,132.0,99.0,33.0,231.0,99.0,66.0,231.0,6523
2023-03-19,99.0,33.0,231.0,231.0,165.0,462.0,231.0,6523
2023-03-20,33.0,231.0,231.0,231.0,33.0,33.0,33.0,6523
2023-03-21,231.0,231.0,231.0,33.0,297.0,132.0,99.0,6523
2023-03-22,231.0,231.0,33.0,99.0,66.0,99.0,132.0,6523
2023-03-24,231.0,33.0,99.0,132.0,99.0,33.0,33.0,6523
2023-03-26,33.0,99.0,132.0,33.0,165.0,231.0,66.0,6523
2023-03-27,99.0,132.0,33.0,66.0,66.0,231.0,66.0,6523
2023-03-28,132.0,33.0,66.0,66.0,462.0,231.0,165.0,6523
2023-03-29,33.0,66.0,66.0,165.0,33.0,33.0,66.0,6523
2023-03-30,66.0,66.0,165.0,66.0,132.0,99.0,132.0,6523
2023-03-31,66.0,165.0,66.0,132.0,99.0,132.0,66.0,6523
2023-04-01,165.0,66.0,132.0,66.0,33.0,33.0,198.0,6523
2023-04-02,66.0,132.0,66.0,198.0,231.0,66.0,99.0,6523
2023-04-03,132.0,66.0,198.0,99.0,231.0,66.0,132.0,6523
2023-04-04,66.0,198.0,99.0,132.0,231.0,165.0,66.0,6523
2023-04-06,198.0,99.0,132.0,66.0,33.0,66.0,198.0,6523
2023-04-07,99.0,132.0,66.0,198.0,99.0,132.0,99.0,6523
2023-04-08,132.0,66.0,198.0,99.0,132.0,66.0,330.0,6523
2023-04-09,66.0,198.0,99.0,330.0,33.0,198.0,198.0,6523
2023-04-10,198.0,99.0,330.0,198.0,66.0,99.0,33.0,6523
2023-04-11,99.0,330.0,198.0,33.0,66.0,132.0,165.0,6523
2023-04-12,330.0,198.0,33.0,165.0,165.0,66.0,66.0,6523
2023-04-13,198.0,33.0,165.0,66.0,66.0,198.0,66.0,6523
2023-04-14,33.0,165.0,66.0,66.0,132.0,99.0,66.0,6523
2023-04-15,165.0,66.0,66.0,66.0,66.0,330.0,66.0,6523
2023-04-16,66.0,66.0,66.0,66.0,198.0,198.0,132.0,6523
2023-04-18,66.0,66.0,66.0,132.0,99.0,33.0,33.0,6523
2023-04-19,66.0,66.0,132.0,33.0,132.0,165.0,33.0,6523
2023-04-21,66.0,132.0,33.0,33.0,66.0,66.0,198.0,6523
2023-04-22,132.0,33.0,33.0,198.0,198.0,66.0,198.0,6523
2023-04-23,33.0,33.0,198.0,198.0,99.0,66.0,231.0,6523
2023-04-24,33.0,198.0,198.0,231.0,330.0,66.0,33.0,6523
2023-04-25,198.0,198.0,231.0,33.0,198.0,132.0,99.0,6523
2023-04-26,198.0,231.0,33.0,99.0,33.0,33.0,132.0,6523
2023-04-27,231.0,33.0,99.0,132.0,165.0,33.0,66.0,6523
2023-04-28,33.0,99.0,132.0,66.0,66.0,198.0,66.0,6523
2023-04-29,99.0,132.0,66.0,66.0,66.0,198.0,132.0,6523
2023-04-30,132.0,66.0,66.0,132.0,66.0,231.0,99.0,6523
2023-05-01,66.0,66.0,132.0,99.0,66.0,33.0,198.0,6523
2023-05-02,66.0,132.0,99.0,198.0,132.0,99.0,66.0,6523
2023-05-03,132.0,99.0,198.0,66.0,33.0,132.0,132.0,6523
2023-05-04,99.0,198.0,66.0,132.0,33.0,66.0,66.0,6523
2023-05-05,198.0,66.0,132.0,66.0,198.0,66.0,132.0,6523
2023-05-06,66.0,132.0,66.0,132.0,198.0,132.0,66.0,6523
2023-05-07,132.0,66.0,132.0,66.0,231.0,99.0,132.0,6523
2023-05-08,66.0,132.0,66.0,132.0,33.0,198.0,66.0,6523
2023-05-09,132.0,66.0,132.0,66.0,99.0,66.0,99.0,6523
2023-05-10,66.0,132.0,66.0,99.0,132.0,132.0,99.0,6523
2023-05-12,132.0,66.0,99.0,99.0,66.0,66.0,115.5,6523
2023-05-13,66.0,99.0,99.0,115.5,66.0,132.0,66.0,6523
2023-05-14,99.0,99.0,115.5,66.0,132.0,66.0,264.0,6523
2023-05-15,99.0,115.5,66.0,264.0,99.0,132.0,33.0,6523
2023-05-16,115.5,66.0,264.0,33.0,198.0,66.0,66.0,6523
2023-05-17,66.0,264.0,33.0,66.0,66.0,99.0,132.0,6523
2023-05-18,264.0,33.0,66.0,132.0,132.0,99.0,33.0,6523
2021-05-18,66.0,33.0,181.5,66.0,132.0,66.0,33.0,6451
2021-05-19,33.0,181.5,66.0,33.0,198.0,198.0,99.0,6451
2021-05-20,181.5,66.0,33.0,99.0,132.0,33.0,66.0,6451
2021-05-21,66.0,33.0,99.0,66.0,33.0,66.0,33.0,6451
2021-05-22,33.0,99.0,66.0,33.0,66.0,33.0,231.0,6451
2021-05-23,99.0,66.0,33.0,231.0,99.0,181.5,165.0,6451
2021-05-24,66.0,33.0,231.0,165.0,132.0,66.0,132.0,6451
2021-05-25,33.0,231.0,165.0,132.0,66.0,33.0,49.5,6451
2021-05-27,231.0,165.0,132.0,49.5,198.0,99.0,66.0,6451
2021-05-28,165.0,132.0,49.5,66.0,33.0,66.0,66.0,6451
2021-05-29,132.0,49.5,66.0,66.0,66.0,33.0,165.0,6451
2021-05-30,49.5,66.0,66.0,165.0,33.0,231.0,165.0,6451
2021-05-31,66.0,66.0,165.0,165.0,181.5,165.0,99.0,6451
2021-06-01,66.0,165.0,165.0,99.0,66.0,132.0,99.0,6451
2021-06-02,165.0,165.0,99.0,99.0,33.0,49.5,99.0,6451
2021-06-03,165.0,99.0,99.0,99.0,99.0,66.0,33.0,6451
2021-06-04,99.0,99.0,99.0,33.0,66.0,66.0,66.0,6451
2021-06-05,99.0,99.0,33.0,66.0,33.0,165.0,132.0,6451
2021-06-06,99.0,33.0,66.0,132.0,231.0,165.0,66.0,6451
2021-06-07,33.0,66.0,132.0,66.0,165.0,99.0,99.0,6451
2021-06-08,66.0,132.0,66.0,99.0,132.0,99.0,99.0,6451
2021-06-09,132.0,66.0,99.0,99.0,49.5,99.0,99.0,6451
2021-06-10,66.0,99.0,99.0,99.0,66.0,33.0,132.0,6451
2021-06-12,99.0,99.0,99.0,132.0,66.0,66.0,165.0,6451
2021-06-13,99.0,99.0,132.0,165.0,165.0,132.0,165.0,6451
2021-06-14,99.0,132.0,165.0,165.0,165.0,66.0,66.0,6451
2021-06-15,132.0,165.0,165.0,66.0,99.0,99.0,66.0,6451
2021-06-17,165.0,165.0,66.0,66.0,99.0,99.0,33.0,6451
2021-06-18,165.0,66.0,66.0,33.0,99.0,99.0,99.0,6451
2021-06-19,66.0,66.0,33.0,99.0,33.0,132.0,66.0,6451
2021-06-20,66.0,33.0,99.0,66.0,66.0,165.0,66.0,6451
2021-06-21,33.0,99.0,66.0,66.0,132.0,165.0,33.0,6451
2021-06-22,99.0,66.0,66.0,33.0,66.0,66.0,33.0,6451
2021-06-23,66.0,66.0,33.0,33.0,99.0,66.0,33.0,6451
2021-06-26,66.0,33.0,33.0,33.0,99.0,33.0,99.0,6451
